order_id,product_id,customer_id,quantity,TotalPrice,order_date,shipping_date,order_status,payment_method
O71598,P1001,C20511,6,7156.38,2024-01-13,2024-01-19,Leveret,Faktura
O71599,P1005,C20725,4,7064.92,2023-12-25,2023-12-29,Leveret,MobilePay
O71600,P1006,C20469,6,3437.46,2022-10-10,2022-10-14,Afsendt,Dankort
O71601,P1020,C20185,3,8074.98,2022-11-09,2022-11-13,Leveret,Dankort
O71602,P1004,C21179,2,5972.8,2024-01-18,2024-01-20,Afsendt,MobilePay
O71603,P1020,C20869,1,2691.66,2023-07-22,2023-07-26,Leveret,Kreditkort
O71604,P1006,C21091,6,3437.46,2023-05-07,2023-05-11,Leveret,Faktura
O71605,P1017,C20015,6,26989.98,2022-01-15,2022-01-20,Leveret,MobilePay
O71606,P1002,C20087,5,1273.7,2022-09-08,2022-09-14,Leveret,Kreditkort
O71607,P1006,C20359,2,1145.82,2023-11-22,2023-11-29,Afsendt,Kreditkort
O71608,P1016,C21015,4,5229.88,2023-06-11,2023-06-14,Afsendt,MobilePay
O71609,P1009,C20512,6,1941.24,2022-04-26,2022-04-29,Leveret,Dankort
O71610,P1014,C20543,3,6194.13,2022-10-25,2022-10-28,Afsendt,Faktura
O71611,P1009,C21056,6,1941.24,2022-08-11,2022-08-14,Leveret,Dankort
O71612,P1012,C20118,4,10865.16,2023-04-20,2023-04-25,Afsendt,Faktura
O71613,P1001,C20011,1,1192.73,2022-12-03,2022-12-06,Afsendt,Kreditkort
O71614,P1016,C20883,1,1307.47,2023-02-16,2023-02-19,Afsendt,Dankort
O71615,P1009,C20842,2,647.08,2023-06-26,2023-07-01,Afsendt,Faktura
O71616,P1020,C20513,6,16149.96,2022-01-08,2022-01-10,Afsendt,Faktura
O71617,P1001,C20374,4,4770.92,2023-01-19,2023-01-22,Afsendt,MobilePay
O71618,P1002,C20332,4,1018.96,2022-04-22,2022-04-26,Afsendt,Faktura
O71619,P1009,C20407,6,1941.24,2022-01-06,2022-01-09,Afsendt,MobilePay
O71620,P1019,C20679,4,15920.76,2022-02-11,2022-02-13,Annulleret,Kreditkort
O71621,P1014,C20545,6,12388.26,2023-11-14,2023-11-16,Afsendt,Faktura
O71622,P1020,C20261,6,16149.96,2023-07-18,2023-07-22,Afsendt,Faktura
O71623,P1009,C20797,6,1941.24,2023-05-29,2023-06-04,Afsendt,Dankort
O71624,P1005,C20705,2,3532.46,2024-03-22,2024-03-23,Afsendt,Kreditkort
O71625,P1012,C20880,3,8148.87,2022-02-23,2022-03-01,Returneret,Dankort
O71626,P1018,C20996,3,1633.38,2023-03-21,2023-03-25,Afsendt,Faktura
O71627,P1005,C21048,6,10597.38,2022-09-11,2022-09-16,Afsendt,MobilePay
O71628,P1012,C20507,3,8148.87,2024-02-25,2024-02-26,Leveret,Faktura
O71629,P1010,C21029,1,1961.62,2022-07-23,2022-07-27,Leveret,Kreditkort
O71630,P1002,C20305,6,1528.44,2024-05-25,2024-05-30,Afsendt,Kreditkort
O71631,P1018,C20300,2,1088.92,2023-02-15,2023-02-16,Afsendt,Kreditkort
O71632,P1016,C20835,4,5229.88,2022-04-04,2022-04-11,Afsendt,Kreditkort
O71633,P1019,C20126,4,15920.76,2022-08-16,2022-08-19,Afsendt,Dankort
O71634,P1018,C20575,3,1633.38,2022-11-08,2022-11-09,Annulleret,Faktura
O71635,P1009,C20373,1,323.54,2022-09-10,2022-09-13,Afsendt,Dankort
O71636,P1001,C20585,2,2385.46,2023-11-08,2023-11-14,Afsendt,Dankort
O71637,P1018,C20745,4,2177.84,2023-03-18,2023-03-20,Afsendt,Dankort
O71638,P1016,C21131,6,7844.82,2022-04-10,2022-04-16,Leveret,Kreditkort
O71639,P1010,C21084,3,5884.86,2022-12-06,2022-12-09,Leveret,Kreditkort
O71640,P1017,C20787,5,22491.65,2023-10-28,2023-10-31,Afsendt,Dankort
O71641,P1010,C20247,5,9808.1,2022-05-14,2022-05-20,Afsendt,Kreditkort
O71642,P1014,C20154,1,2064.71,2022-07-17,2022-07-23,Annulleret,MobilePay
O71643,P1014,C21093,2,4129.42,2022-11-05,2022-11-11,Leveret,Dankort
O71644,P1019,C20518,5,19900.95,2022-05-11,2022-05-13,Annulleret,MobilePay
O71645,P1002,C20241,6,1528.44,2023-01-10,2023-01-14,Annulleret,Dankort
O71646,P1006,C20045,5,2864.55,2023-05-10,2023-05-14,Afsendt,MobilePay
O71647,P1018,C21160,1,544.46,2023-12-15,2023-12-17,Afsendt,Kreditkort
O71648,P1019,C21091,4,15920.76,2024-01-29,2024-02-05,Annulleret,Dankort
O71649,P1020,C20787,5,13458.3,2022-06-19,2022-06-23,Afsendt,Faktura
O71650,P1018,C20377,2,1088.92,2023-02-15,2023-02-20,Afsendt,Kreditkort
O71651,P1016,C20933,5,6537.35,2023-08-30,2023-09-05,Afsendt,MobilePay
O71652,P1017,C20550,3,13494.99,2022-11-07,2022-11-14,Afsendt,Kreditkort
O71653,P1006,C20598,2,1145.82,2022-08-18,2022-08-19,Afsendt,Kreditkort
O71654,P1018,C20510,1,544.46,2022-10-12,2022-10-14,Returneret,Kreditkort
O71655,P1016,C20712,6,7844.82,2023-07-02,2023-07-03,Leveret,MobilePay
O71656,P1010,C20541,5,9808.1,2022-11-29,2022-11-30,Leveret,Faktura
O71657,P1001,C20022,1,1192.73,2023-09-19,2023-09-22,Leveret,Kreditkort
O71658,P1005,C20033,3,5298.69,2024-01-19,2024-01-22,Afsendt,Dankort
O71659,P1010,C20528,4,7846.48,2024-01-10,2024-01-16,Annulleret,Kreditkort
O71660,P1017,C20551,3,13494.99,2024-04-16,2024-04-20,Afsendt,Faktura
O71661,P1017,C20889,6,26989.98,2022-06-09,2022-06-13,Afsendt,Faktura
O71662,P1005,C20379,4,7064.92,2022-04-06,2022-04-10,Leveret,Kreditkort
O71663,P1014,C20370,6,12388.26,2022-07-13,2022-07-18,Leveret,Dankort
O71664,P1009,C20808,2,647.08,2022-11-14,2022-11-16,Leveret,Kreditkort
O71665,P1004,C20503,4,11945.6,2022-03-13,2022-03-15,Afsendt,Faktura
O71666,P1006,C20025,2,1145.82,2022-04-13,2022-04-19,Leveret,Faktura
O71667,P1004,C20090,1,2986.4,2023-01-29,2023-01-30,Afsendt,Dankort
O71668,P1002,C20028,5,1273.7,2022-10-02,2022-10-04,Leveret,Dankort
O71669,P1006,C20694,6,3437.46,2024-03-21,2024-03-22,Annulleret,Dankort
O71670,P1014,C20910,5,10323.55,2022-07-27,2022-07-29,Leveret,MobilePay
O71671,P1005,C20115,2,3532.46,2022-12-06,2022-12-10,Afsendt,MobilePay
O71672,P1004,C20092,1,2986.4,2023-10-05,2023-10-10,Afsendt,MobilePay
O71673,P1009,C20291,4,1294.16,2022-04-16,2022-04-21,Afsendt,Kreditkort
O71674,P1019,C20302,4,15920.76,2022-01-25,2022-01-27,Afsendt,MobilePay
O71675,P1019,C20231,6,23881.14,2022-08-20,2022-08-26,Afsendt,Dankort
O71676,P1018,C20157,3,1633.38,2022-08-18,2022-08-19,Leveret,Dankort
O71677,P1009,C20310,1,323.54,2023-01-05,2023-01-06,Afsendt,MobilePay
O71678,P1002,C20308,4,1018.96,2023-09-07,2023-09-09,Annulleret,MobilePay
O71679,P1018,C20213,3,1633.38,2023-10-02,2023-10-09,Afsendt,Faktura
O71680,P1009,C20157,3,970.62,2023-11-09,2023-11-12,Leveret,Kreditkort
O71681,P1005,C20303,3,5298.69,2024-03-07,2024-03-13,Afsendt,Faktura
O71682,P1004,C20876,5,14932.0,2024-04-14,2024-04-15,Returneret,MobilePay
O71683,P1001,C20373,2,2385.46,2022-05-29,2022-05-30,Leveret,MobilePay
O71684,P1019,C20848,4,15920.76,2022-11-23,2022-11-27,Leveret,MobilePay
O71685,P1002,C20785,2,509.48,2022-05-22,2022-05-29,Afsendt,Faktura
O71686,P1014,C21099,5,10323.55,2023-07-06,2023-07-11,Leveret,Faktura
O71687,P1010,C21080,4,7846.48,2022-03-27,2022-04-01,Afsendt,Kreditkort
O71688,P1017,C20006,3,13494.99,2023-12-21,2023-12-22,Afsendt,Dankort
O71689,P1014,C20226,2,4129.42,2023-01-07,2023-01-12,Afsendt,MobilePay
O71690,P1012,C20604,2,5432.58,2023-01-05,2023-01-12,Afsendt,Faktura
O71691,P1012,C20115,2,5432.58,2022-09-06,2022-09-08,Leveret,Dankort
O71692,P1005,C20054,4,7064.92,2023-12-14,2023-12-20,Leveret,Faktura
O71693,P1010,C21192,1,1961.62,2023-01-16,2023-01-17,Afsendt,Kreditkort
O71694,P1001,C20162,2,2385.46,2022-01-31,2022-02-02,Afsendt,Dankort
O71695,P1012,C20307,4,10865.16,2023-08-06,2023-08-13,Leveret,Faktura
O71696,P1010,C20614,5,9808.1,2024-02-01,2024-02-03,Afsendt,MobilePay
O71697,P1002,C20028,6,1528.44,2023-03-31,2023-04-07,Afsendt,Kreditkort
O71698,P1016,C20356,5,6537.35,2022-03-03,2022-03-09,Afsendt,Dankort
O71699,P1019,C20931,6,23881.14,2023-02-10,2023-02-17,Afsendt,MobilePay
O71700,P1018,C20466,6,3266.76,2023-08-09,2023-08-14,Afsendt,Kreditkort
O71701,P1006,C20257,4,2291.64,2022-10-06,2022-10-07,Leveret,Faktura
O71702,P1017,C20377,4,17993.32,2023-09-26,2023-09-27,Leveret,Dankort
O71703,P1014,C20642,4,8258.84,2024-04-16,2024-04-22,Leveret,Faktura
O71704,P1005,C20761,1,1766.23,2024-04-27,2024-05-01,Leveret,Kreditkort
O71705,P1004,C20743,1,2986.4,2022-10-04,2022-10-05,Leveret,MobilePay
O71706,P1018,C21110,2,1088.92,2022-01-29,2022-01-31,Afsendt,Kreditkort
O71707,P1020,C20385,3,8074.98,2023-09-04,2023-09-05,Afsendt,Dankort
O71708,P1004,C21157,5,14932.0,2022-09-04,2022-09-07,Afsendt,Faktura
O71709,P1001,C20633,1,1192.73,2022-02-16,2022-02-17,Afsendt,MobilePay
O71710,P1019,C20400,5,19900.95,2024-02-09,2024-02-12,Afsendt,Faktura
O71711,P1005,C20200,6,10597.38,2024-01-14,2024-01-17,Afsendt,Dankort
O71712,P1020,C20049,2,5383.32,2023-05-30,2023-06-06,Afsendt,Faktura
O71713,P1012,C20595,1,2716.29,2023-05-04,2023-05-09,Afsendt,Faktura
O71714,P1004,C20475,6,17918.4,2022-03-22,2022-03-28,Annulleret,Kreditkort
O71715,P1005,C21058,5,8831.15,2024-02-27,2024-03-04,Returneret,MobilePay
O71716,P1005,C20596,3,5298.69,2023-04-04,2023-04-11,Afsendt,Faktura
O71717,P1020,C20794,6,16149.96,2022-02-10,2022-02-16,Afsendt,Dankort
O71718,P1002,C20200,4,1018.96,2022-06-06,2022-06-11,Leveret,Kreditkort
O71719,P1018,C20179,5,2722.3,2024-02-24,2024-03-02,Afsendt,Faktura
O71720,P1009,C20331,3,970.62,2022-11-18,2022-11-20,Afsendt,MobilePay
O71721,P1004,C20944,2,5972.8,2022-12-28,2022-12-29,Afsendt,Faktura
O71722,P1009,C20288,4,1294.16,2022-09-20,2022-09-27,Annulleret,Faktura
O71723,P1012,C20822,3,8148.87,2022-02-10,2022-02-13,Afsendt,Kreditkort
O71724,P1006,C20643,5,2864.55,2023-03-28,2023-03-31,Afsendt,Faktura
O71725,P1018,C20088,6,3266.76,2023-06-03,2023-06-07,Leveret,Dankort
O71726,P1017,C21149,6,26989.98,2024-01-29,2024-02-05,Afsendt,Dankort
O71727,P1005,C20818,5,8831.15,2022-10-25,2022-10-29,Annulleret,Kreditkort
O71728,P1014,C20192,6,12388.26,2023-02-02,2023-02-09,Afsendt,Faktura
O71729,P1009,C20224,4,1294.16,2023-10-20,2023-10-25,Afsendt,Dankort
O71730,P1019,C20823,2,7960.38,2023-02-11,2023-02-18,Afsendt,MobilePay
O71731,P1014,C20976,2,4129.42,2022-12-17,2022-12-22,Afsendt,Faktura
O71732,P1005,C20299,4,7064.92,2022-02-09,2022-02-14,Leveret,MobilePay
O71733,P1003,C20128,4,11396.4,2023-08-05,2023-08-06,Annulleret,MobilePay
O71734,P1014,C20111,2,4129.42,2024-03-19,2024-03-23,Afsendt,Dankort
O71735,P1019,C20517,3,11940.57,2024-02-16,2024-02-22,Leveret,Dankort
O71736,P1018,C20168,4,2177.84,2022-05-26,2022-05-27,Afsendt,Faktura
O71737,P1006,C20532,2,1145.82,2024-06-11,2024-06-15,Afsendt,Dankort
O71738,P1001,C20337,3,3578.19,2022-04-05,2022-04-09,Afsendt,Faktura
O71739,P1006,C20330,6,3437.46,2023-05-09,2023-05-13,Returneret,Faktura
O71740,P1003,C20021,4,11396.4,2022-12-30,2023-01-05,Afsendt,Kreditkort
O71741,P1002,C20297,5,1273.7,2022-03-21,2022-03-27,Afsendt,MobilePay
O71742,P1009,C20303,4,1294.16,2022-01-15,2022-01-17,Afsendt,MobilePay
O71743,P1002,C20539,4,1018.96,2022-04-27,2022-05-04,Afsendt,Dankort
O71744,P1012,C20921,2,5432.58,2023-04-07,2023-04-14,Leveret,Dankort
O71745,P1010,C20861,2,3923.24,2022-02-07,2022-02-09,Leveret,Kreditkort
O71746,P1017,C20430,3,13494.99,2023-09-08,2023-09-12,Returneret,Dankort
O71747,P1001,C20619,1,1192.73,2023-01-15,2023-01-22,Annulleret,Dankort
O71748,P1002,C20848,4,1018.96,2023-12-18,2023-12-22,Afsendt,MobilePay
O71749,P1019,C20688,5,19900.95,2024-04-28,2024-05-03,Afsendt,Kreditkort
O71750,P1001,C21133,2,2385.46,2023-04-15,2023-04-19,Afsendt,Faktura
O71751,P1012,C20896,6,16297.74,2023-01-26,2023-01-29,Leveret,Dankort
O71752,P1012,C20184,1,2716.29,2022-03-31,2022-04-07,Leveret,Faktura
O71753,P1010,C21116,5,9808.1,2022-04-17,2022-04-21,Afsendt,Faktura
O71754,P1020,C20594,1,2691.66,2023-05-31,2023-06-05,Annulleret,Kreditkort
O71755,P1014,C20781,5,10323.55,2022-08-17,2022-08-24,Afsendt,Faktura
O71756,P1020,C20846,4,10766.64,2022-05-08,2022-05-11,Annulleret,Faktura
O71757,P1020,C21040,2,5383.32,2022-01-08,2022-01-11,Afsendt,MobilePay
O71758,P1009,C20495,4,1294.16,2022-11-11,2022-11-18,Afsendt,Faktura
O71759,P1016,C20767,2,2614.94,2022-02-03,2022-02-04,Leveret,MobilePay
O71760,P1003,C20496,4,11396.4,2022-12-10,2022-12-12,Afsendt,Faktura
O71761,P1002,C20106,4,1018.96,2022-07-17,2022-07-22,Leveret,Faktura
O71762,P1019,C20356,6,23881.14,2022-05-12,2022-05-18,Afsendt,MobilePay
O71763,P1019,C20204,2,7960.38,2023-06-14,2023-06-16,Leveret,Kreditkort
O71764,P1002,C20803,5,1273.7,2023-06-01,2023-06-02,Leveret,MobilePay
O71765,P1005,C20418,3,5298.69,2024-05-07,2024-05-12,Afsendt,Dankort
O71766,P1002,C20314,5,1273.7,2023-03-24,2023-03-25,Afsendt,Dankort
O71767,P1016,C20268,6,7844.82,2023-08-09,2023-08-13,Returneret,MobilePay
O71768,P1002,C20609,2,509.48,2022-07-11,2022-07-13,Afsendt,Kreditkort
O71769,P1020,C20534,4,10766.64,2024-01-14,2024-01-21,Leveret,MobilePay
O71770,P1002,C21187,1,254.74,2022-03-26,2022-03-28,Annulleret,Dankort
O71771,P1004,C20291,1,2986.4,2023-04-16,2023-04-21,Afsendt,Kreditkort
O71772,P1014,C20426,3,6194.13,2022-04-06,2022-04-07,Afsendt,Faktura
O71773,P1019,C20997,1,3980.19,2024-03-25,2024-03-26,Returneret,Dankort
O71774,P1019,C20643,4,15920.76,2022-08-04,2022-08-10,Leveret,Faktura
O71775,P1005,C20021,3,5298.69,2024-04-07,2024-04-09,Annulleret,Dankort
O71776,P1001,C21120,4,4770.92,2022-05-01,2022-05-04,Afsendt,MobilePay
O71777,P1003,C21098,1,2849.1,2022-05-05,2022-05-07,Afsendt,Kreditkort
O71778,P1001,C20445,1,1192.73,2022-08-10,2022-08-17,Afsendt,Kreditkort
O71779,P1010,C20260,6,11769.72,2022-08-14,2022-08-15,Afsendt,Faktura
O71780,P1001,C21130,6,7156.38,2022-07-24,2022-07-25,Leveret,Faktura
O71781,P1014,C21050,4,8258.84,2024-02-03,2024-02-10,Annulleret,Kreditkort
O71782,P1017,C20576,6,26989.98,2022-09-14,2022-09-16,Returneret,Dankort
O71783,P1020,C20639,5,13458.3,2023-08-21,2023-08-28,Afsendt,Kreditkort
O71784,P1019,C20868,4,15920.76,2024-01-10,2024-01-14,Afsendt,MobilePay
O71785,P1003,C20785,1,2849.1,2024-04-15,2024-04-18,Afsendt,MobilePay
O71786,P1012,C20921,1,2716.29,2023-01-18,2023-01-24,Afsendt,Dankort
O71787,P1003,C20602,4,11396.4,2023-06-08,2023-06-11,Leveret,MobilePay
O71788,P1004,C20661,2,5972.8,2023-02-12,2023-02-13,Afsendt,Kreditkort
O71789,P1004,C20762,2,5972.8,2023-01-02,2023-01-04,Afsendt,MobilePay
O71790,P1001,C20023,6,7156.38,2022-05-06,2022-05-07,Leveret,Kreditkort
O71791,P1020,C20477,3,8074.98,2023-04-22,2023-04-27,Afsendt,Faktura
O71792,P1017,C20446,5,22491.65,2022-10-18,2022-10-23,Afsendt,MobilePay
O71793,P1009,C20154,6,1941.24,2024-01-04,2024-01-09,Afsendt,Faktura
O71794,P1019,C20656,3,11940.57,2023-11-30,2023-12-07,Afsendt,Dankort
O71795,P1014,C20563,1,2064.71,2024-04-01,2024-04-05,Afsendt,Dankort
O71796,P1003,C20785,3,8547.3,2023-04-09,2023-04-11,Afsendt,Dankort
O71797,P1002,C20010,5,1273.7,2022-10-19,2022-10-20,Annulleret,MobilePay
O71798,P1019,C21093,1,3980.19,2022-05-15,2022-05-22,Annulleret,Dankort
O71799,P1016,C20963,1,1307.47,2022-12-12,2022-12-18,Afsendt,Faktura
O71800,P1018,C20709,3,1633.38,2024-01-11,2024-01-14,Afsendt,MobilePay
O71801,P1016,C20612,4,5229.88,2023-05-21,2023-05-26,Leveret,Faktura
O71802,P1002,C20766,1,254.74,2023-05-21,2023-05-28,Annulleret,Dankort
O71803,P1016,C20285,1,1307.47,2022-01-30,2022-02-01,Afsendt,MobilePay
O71804,P1010,C20464,4,7846.48,2024-06-01,2024-06-07,Afsendt,Kreditkort
O71805,P1001,C20011,5,5963.65,2024-01-12,2024-01-19,Annulleret,Dankort
O71806,P1016,C20099,1,1307.47,2022-09-23,2022-09-30,Annulleret,Dankort
O71807,P1010,C20778,5,9808.1,2022-09-28,2022-10-01,Afsendt,Kreditkort
O71808,P1014,C20259,1,2064.71,2022-05-22,2022-05-27,Afsendt,Kreditkort
O71809,P1009,C20916,4,1294.16,2024-02-11,2024-02-16,Leveret,Kreditkort
O71810,P1002,C20575,4,1018.96,2023-08-15,2023-08-19,Afsendt,Faktura
O71811,P1018,C20170,3,1633.38,2022-08-20,2022-08-21,Afsendt,Kreditkort
O71812,P1010,C20160,2,3923.24,2023-11-07,2023-11-13,Afsendt,Faktura
O71813,P1016,C20443,6,7844.82,2022-03-03,2022-03-05,Afsendt,Faktura
O71814,P1004,C20428,3,8959.2,2022-07-12,2022-07-16,Leveret,MobilePay
O71815,P1010,C20316,4,7846.48,2024-02-18,2024-02-21,Leveret,Dankort
O71816,P1009,C20790,3,970.62,2022-05-14,2022-05-16,Returneret,Kreditkort
O71817,P1017,C20570,1,4498.33,2024-03-09,2024-03-13,Afsendt,MobilePay
O71818,P1002,C20302,1,254.74,2024-06-09,2024-06-14,Afsendt,Dankort
O71819,P1017,C20944,1,4498.33,2024-02-02,2024-02-03,Afsendt,Dankort
O71820,P1006,C20721,4,2291.64,2023-05-03,2023-05-09,Afsendt,Dankort
O71821,P1017,C20813,2,8996.66,2022-12-29,2023-01-02,Afsendt,MobilePay
O71822,P1018,C20201,3,1633.38,2022-02-24,2022-02-28,Afsendt,Faktura
O71823,P1017,C20388,3,13494.99,2024-01-20,2024-01-24,Afsendt,MobilePay
O71824,P1014,C20888,5,10323.55,2023-06-27,2023-07-02,Afsendt,Dankort
O71825,P1004,C20236,2,5972.8,2023-10-24,2023-10-26,Afsendt,Dankort
O71826,P1017,C21090,1,4498.33,2023-08-13,2023-08-16,Afsendt,Kreditkort
O71827,P1010,C20803,4,7846.48,2023-09-28,2023-10-04,Afsendt,Kreditkort
O71828,P1009,C20550,6,1941.24,2024-01-22,2024-01-29,Afsendt,Kreditkort
O71829,P1001,C20590,6,7156.38,2024-03-15,2024-03-17,Leveret,MobilePay
O71830,P1004,C21031,2,5972.8,2024-01-22,2024-01-23,Annulleret,Faktura
O71831,P1012,C20489,6,16297.74,2024-01-27,2024-01-30,Afsendt,Dankort
O71832,P1001,C20291,4,4770.92,2022-06-20,2022-06-22,Returneret,Faktura
O71833,P1016,C20541,2,2614.94,2023-03-15,2023-03-18,Annulleret,Kreditkort
O71834,P1012,C20722,1,2716.29,2023-11-27,2023-12-04,Returneret,Dankort
O71835,P1017,C20225,4,17993.32,2023-05-16,2023-05-23,Afsendt,Dankort
O71836,P1018,C21076,2,1088.92,2023-08-04,2023-08-10,Afsendt,Kreditkort
O71837,P1004,C20688,3,8959.2,2024-03-04,2024-03-05,Afsendt,MobilePay
O71838,P1002,C20520,4,1018.96,2023-07-13,2023-07-16,Afsendt,Dankort
O71839,P1018,C20684,6,3266.76,2024-04-27,2024-04-30,Annulleret,Faktura
O71840,P1002,C20043,5,1273.7,2022-04-26,2022-04-29,Afsendt,Faktura
O71841,P1002,C20732,2,509.48,2024-05-26,2024-05-28,Afsendt,Kreditkort
O71842,P1010,C20737,4,7846.48,2023-08-15,2023-08-21,Afsendt,Dankort
O71843,P1002,C20561,1,254.74,2022-07-18,2022-07-22,Annulleret,Faktura
O71844,P1005,C20715,3,5298.69,2024-06-16,2024-06-21,Annulleret,Faktura
O71845,P1018,C20391,3,1633.38,2023-08-27,2023-08-31,Afsendt,MobilePay
O71846,P1004,C20932,4,11945.6,2024-05-04,2024-05-09,Afsendt,MobilePay
O71847,P1016,C20302,4,5229.88,2022-10-23,2022-10-24,Afsendt,Kreditkort
O71848,P1003,C20334,5,14245.5,2023-06-20,2023-06-23,Afsendt,MobilePay
O71849,P1018,C20930,1,544.46,2022-03-08,2022-03-15,Afsendt,MobilePay
O71850,P1004,C21001,1,2986.4,2024-04-25,2024-04-30,Afsendt,Faktura
O71851,P1012,C20103,1,2716.29,2022-12-27,2023-01-02,Afsendt,MobilePay
O71852,P1020,C21149,5,13458.3,2024-06-18,2024-06-21,Afsendt,Dankort
O71853,P1005,C20403,6,10597.38,2024-01-01,2024-01-04,Afsendt,Dankort
O71854,P1016,C20727,4,5229.88,2022-10-25,2022-10-27,Afsendt,Faktura
O71855,P1009,C20536,1,323.54,2023-03-09,2023-03-13,Annulleret,MobilePay
O71856,P1019,C20661,6,23881.14,2022-06-27,2022-07-02,Leveret,Kreditkort
O71857,P1017,C20278,3,13494.99,2023-12-01,2023-12-08,Afsendt,Kreditkort
O71858,P1004,C21161,3,8959.2,2022-11-05,2022-11-08,Annulleret,Faktura
O71859,P1019,C20197,4,15920.76,2023-07-13,2023-07-15,Afsendt,Faktura
O71860,P1006,C20733,6,3437.46,2023-12-12,2023-12-15,Afsendt,Faktura
O71861,P1019,C20057,4,15920.76,2023-04-23,2023-04-27,Annulleret,Dankort
O71862,P1004,C20620,2,5972.8,2024-02-25,2024-02-29,Leveret,MobilePay
O71863,P1006,C20601,5,2864.55,2022-05-11,2022-05-16,Afsendt,Faktura
O71864,P1002,C20948,1,254.74,2022-05-09,2022-05-13,Leveret,Faktura
O71865,P1004,C20554,1,2986.4,2024-05-09,2024-05-10,Leveret,Dankort
O71866,P1004,C21159,3,8959.2,2022-12-08,2022-12-13,Afsendt,MobilePay
O71867,P1004,C21198,6,17918.4,2024-06-04,2024-06-05,Leveret,Dankort
O71868,P1006,C21152,2,1145.82,2023-12-20,2023-12-22,Leveret,Faktura
O71869,P1009,C20317,6,1941.24,2022-05-20,2022-05-22,Afsendt,MobilePay
O71870,P1020,C20412,4,10766.64,2024-01-07,2024-01-08,Afsendt,Dankort
O71871,P1009,C21065,1,323.54,2022-06-06,2022-06-11,Afsendt,Kreditkort
O71872,P1016,C20909,5,6537.35,2022-04-17,2022-04-21,Afsendt,Dankort
O71873,P1014,C20482,2,4129.42,2022-11-04,2022-11-08,Leveret,MobilePay
O71874,P1002,C20253,4,1018.96,2024-04-21,2024-04-26,Afsendt,Dankort
O71875,P1012,C20493,6,16297.74,2022-07-09,2022-07-11,Afsendt,Kreditkort
O71876,P1018,C20205,3,1633.38,2023-05-03,2023-05-07,Returneret,Faktura
O71877,P1018,C20791,4,2177.84,2023-01-12,2023-01-18,Leveret,Dankort
O71878,P1012,C20304,4,10865.16,2023-04-21,2023-04-25,Afsendt,Faktura
O71879,P1019,C21189,1,3980.19,2022-05-04,2022-05-09,Afsendt,Faktura
O71880,P1005,C20939,4,7064.92,2022-02-13,2022-02-16,Afsendt,Kreditkort
O71881,P1012,C20432,5,13581.45,2023-01-02,2023-01-07,Afsendt,Faktura
O71882,P1005,C20311,6,10597.38,2023-06-10,2023-06-11,Afsendt,MobilePay
O71883,P1012,C20571,2,5432.58,2023-04-16,2023-04-22,Leveret,MobilePay
O71884,P1009,C20991,6,1941.24,2023-02-08,2023-02-09,Afsendt,Faktura
O71885,P1005,C21039,5,8831.15,2023-09-13,2023-09-19,Leveret,MobilePay
O71886,P1001,C21190,5,5963.65,2022-05-13,2022-05-19,Afsendt,Faktura
O71887,P1016,C20326,6,7844.82,2022-03-11,2022-03-12,Afsendt,Dankort
O71888,P1014,C20475,3,6194.13,2023-05-27,2023-06-02,Returneret,Kreditkort
O71889,P1010,C20861,4,7846.48,2022-04-18,2022-04-20,Annulleret,Dankort
O71890,P1004,C20150,1,2986.4,2023-09-19,2023-09-22,Afsendt,MobilePay
O71891,P1012,C20357,1,2716.29,2023-09-14,2023-09-20,Afsendt,Faktura
O71892,P1002,C21140,5,1273.7,2023-01-22,2023-01-24,Afsendt,MobilePay
O71893,P1002,C20462,3,764.22,2023-05-18,2023-05-22,Afsendt,Kreditkort
O71894,P1006,C20177,2,1145.82,2023-03-21,2023-03-28,Afsendt,Dankort
O71895,P1020,C20011,2,5383.32,2022-07-28,2022-07-29,Afsendt,Faktura
O71896,P1012,C20698,1,2716.29,2023-08-05,2023-08-10,Afsendt,Faktura
O71897,P1017,C20971,5,22491.65,2022-07-14,2022-07-21,Afsendt,MobilePay
O71898,P1012,C20138,2,5432.58,2023-09-26,2023-10-01,Afsendt,Faktura
O71899,P1003,C20261,1,2849.1,2024-06-13,2024-06-14,Leveret,MobilePay
O71900,P1014,C20106,2,4129.42,2022-04-14,2022-04-15,Leveret,MobilePay
O71901,P1012,C20515,3,8148.87,2022-01-24,2022-01-26,Afsendt,MobilePay
O71902,P1012,C20590,2,5432.58,2022-03-11,2022-03-18,Afsendt,Kreditkort
O71903,P1009,C21025,5,1617.7,2024-05-23,2024-05-28,Afsendt,Dankort
O71904,P1009,C21194,1,323.54,2023-07-14,2023-07-20,Afsendt,MobilePay
O71905,P1016,C20864,3,3922.41,2023-10-31,2023-11-01,Afsendt,MobilePay
O71906,P1005,C21121,2,3532.46,2024-02-23,2024-02-24,Leveret,MobilePay
O71907,P1009,C20483,1,323.54,2024-02-15,2024-02-21,Afsendt,Dankort
O71908,P1019,C20166,5,19900.95,2022-12-21,2022-12-22,Annulleret,Faktura
O71909,P1010,C20214,1,1961.62,2022-05-13,2022-05-16,Afsendt,Kreditkort
O71910,P1019,C20622,4,15920.76,2023-10-28,2023-10-31,Leveret,Kreditkort
O71911,P1016,C21095,2,2614.94,2022-01-22,2022-01-23,Leveret,Faktura
